language,url,date,crawled_from,label_combined,label_relevance,label_aid_sec,label_education,label_health,label_protection,label_food_sec
english,https://www.theguardian.com/world/2023/jun/04/we-tell-them-they-can-still-laugh-the-doctor-treating-the-mental-scars-of-gazas-children,2023-06-04 09:00:09.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/jun/20/tuesday-briefing-first-edition-windrush-scandal-home-office,2023-06-20 05:43:22.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/mar/03/kupiansk-fears-ukraine-city-will-fall-to-russia-for-second-time,2023-03-03 05:00:22.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/mar/04/british-health-worker-shot-multiple-times-in-iran-protests-injuries-show,2023-03-04 07:00:19.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.theguardian.com/world/2023/mar/14/the-4-metre-wide-board-detailing-the-entire-russian-military-chain-of-command-in-ukraine,2023-03-14 05:00:38.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/mar/15/first-edition-jeremy-hunt-budget,2023-03-15 06:46:46.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/mar/22/malka-leifer-jury-retires-to-determine-fate-of-former-melbourne-principal,2023-03-22 08:24:12.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/mar/24/we-are-refugees-now-even-our-cat-a-kherson-mothers-uk-diary,2023-03-24 07:00:13.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/may/03/first-edition-sue-gray-keir-starmer-labour-partygate,2023-05-03 05:58:31.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/nov/25/kidnappers-free-two-of-three-journalists-taken-in-mexico-group-says,2023-11-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2023/sep/10/sudan-deadly-airstrike-on-khartoum-market,2023-09-10 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://www.theguardian.com/world/2023/sep/11/we-need-food-and-shelter-farmers-flee-for-their-lives-as-terrorists-attack-villages-in-mali,2023-09-11 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://www.theguardian.com/world/2023/sep/19/eastern-libya-orders-journalists-flood-derna-protests-media-crackdown,2023-09-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.theguardian.com/world/2024/feb/06/houthis-claim-fresh-attacks-british-us-ships-red-sea,2024-02-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,False
english,https://www.theguardian.com/world/live/2021/aug/26/afghanistan-live-news-updates-evacuation-refugees-taliban-kabul-airport-latest?page=with:block-612783a48f080ef844e763b9,2021-08-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2022/apr/08/russia-ukraine-war-latest-news-zelenskiy-says-borodyanka-much-worse-than-bucha-johnson-to-meet-scholz-live?filterKeyEvents=false&page=with:block-625013598f083703c7bd856f,2022-04-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2022/aug/11/russia-ukraine-war-first-wheat-shipments-to-leave-next-week-un-to-discuss-zaporizhzhia-nuclear-plant-crisis-live,2022-08-11 04:29:35.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2022/jul/15/russia-ukraine-war-live-rescuers-search-for-dozens-missing-in-vinnytsia-attack-war-overshadows-g20-meeting,2022-07-15 04:33:31.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2022/may/06/russia-ukraine-war-rescue-operations-to-resume-in-mariupol-hellscape-un-says-amid-rumours-russia-wants-to-claim-city-for-victory-day-live,2022-05-06 05:12:46.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2022/sep/22/russia-ukraine-war-eu-to-prepare-new-sanctions-on-moscow-zelenskiy-lays-out-peace-formula-at-un-live-updates,2022-09-22 04:35:37.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2023/apr/26/sudan-conflict-further-evacuations-as-un-chief-warns-fighting-could-cause-immense-suffering-for-years-live,2023-04-26 04:40:02.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.theguardian.com/world/live/2023/jul/22/russia-ukraine-war-live-zelenskiy-says-crimea-bridge-a-legitimate-target-un-warns-moscow-over-black-sea-military-tensions,2023-07-22 05:51:42.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/live/2023/jun/13/russia-ukraine-war-live-massive-missile-attack-launched-on-city-of-kryvyi-rih-ninety-square-km-of-donetsk-retaken-says-kyiv,2023-06-13 04:33:58.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/video/2021/jul/29/heavy-flooding-rohingya-refugee-camps-bangladesh-video,2021-07-29 10:55:51.000,newsAPI,[],False,False,False,False,False,
english,https://www.theguardian.com/world/video/2023/oct/12/disaster-on-top-of-disaster-afghanistan-struck-by-second-earthquake-video,2023-10-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.theguardian.com/world/video/2023/oct/18/gaza-drone-footage-shows-aftermath-of-strike-on-nuseirat-refugee-camp-video,2023-10-18 00:00:00.000,manually_collected_food_sec_examples,['food-sec' 'protection'],True,False,False,False,True,True
english,https://www.thehealthsite.com/news/alert-night-owls-proper-sleep-wake-behavior-helps-deal-with-mental-health-disorders-during-covid-19-822749/,2021-06-29 09:32:12.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/elections/tamil-nadu-assembly/nda-is-keen-on-industrial-infrastructure-development-modi/article34228593.ece,2021-04-03 00:54:41.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/elections/tamil-nadu-assembly/tamil-nadu-assembly-elections-nda-is-for-indias-industrial-infrastructure-development-while-upa-concerned-about-dynasty-rule-says-modi/article34224717.ece,2021-04-02 14:13:52.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Coimbatore/homoeopathy-doctor-held-for-sexual-assault-on-minor/article33545570.ece,2021-01-10 18:29:14.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/cities/Delhi/bcom-student-arrested-in-remdesivir-cheating-case/article34636886.ece,2021-05-24 17:36:26.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/btech-student-arrested-for-cheating/article34553013.ece,2021-05-13 18:11:06.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/doctor-arrested-for-sending-proxy-to-medical-council-exam/article34056568.ece,2021-03-12 19:29:04.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/hc-flays-police-report-on-tanha-confession-leak-to-media/article33966748.ece,2021-03-01 19:31:19.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/israel-embassy-blast-four-students-sent-to-10-day-police-remand/article34981638.ece,2021-06-25 18:55:01.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/man-held-for-duping-people-on-pretext-of-ration-supply/article34136341.ece,2021-03-22 20:58:06.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/set-up-panel-to-look-into-financial-anomalies-in-du-colleges-sisodia/article34056418.ece,2021-03-12 19:18:53.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Delhi/two-delhi-nurses-arrested-for-black-marketing-remdesivir/article34471564.ece,2021-05-03 09:25:54.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/cities/Hyderabad/pharmacy-student-abducted-assaulted/article33805054.ece,2021-02-10 19:07:26.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thehindu.com/news/cities/Hyderabad/three-students-injured-when-live-wire-came-into-contact/article33859220.ece,2021-02-17 08:00:57.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Kochi/nurse-killed-in-accident-in-kochi/article34528514.ece,2021-05-10 14:16:39.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Kochi/rise-in-covid-19-cases-strains-critical-care-facilities-in-ernakulam/article33680040.ece,2021-01-27 20:01:05.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Madurai/1-lakh-given-to-volunteer-killed-by-elephant/article33611701.ece,2021-01-19 15:58:40.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Madurai/dr/article34442566.ece,2021-04-29 15:12:40.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/cities/Madurai/two-govt-doctors-killed-in-road-accident/article34745423.ece,2021-06-06 14:50:16.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Tiruchirapalli/teacher-arrested-under-pocso-act-in-mayiladuthurai/article34758731.ece,2021-06-08 07:08:51.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/Vijayawada/two-students-injured-inanganwadi/article33986044.ece,2021-03-04 05:12:19.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/bangalore/former-teacher-arrested-in-honey-trap-case/article33493429.ece,2021-01-04 11:46:25.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/bangalore/phc-doctor-arrested-for-giving-vaccine-at-home/article34609875.ece,2021-05-20 18:47:37.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/chennai/chennai-school-teacher-arrested-on-charges-of-sexual-harassment/article34639175.ece,2021-05-25 06:00:21.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/chennai/doctor-injured-in-robbery-on-santhome-high-road/article34078610.ece,2021-03-15 19:32:29.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/cities/chennai/four-including-doctor-arrested-for-illegally-stocking-remdesivir-in-chennai/article34447137.ece,2021-04-30 07:08:03.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/cities/chennai/teacher-arrested-in-siva-shankar-baba-case/article34861755.ece,2021-06-19 17:36:57.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/kozhikode/two-students-killed-in-accident/article34783973.ece,2021-06-10 16:41:30.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/mumbai/jaipur-student-arrested-for-duping-ulwe-resident/article33770792.ece,2021-02-06 17:54:26.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/cities/mumbai/raigad-braces-for-cyclone-tauktae/article34568509.ece,2021-05-15 17:51:42.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/attackers-kill-88-persons-in-northwest-nigeria/article34744242.ece,2021-06-06 11:51:39.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/jaffna-fishermen-hold-protest-opposing-indian-trawling/article38372898.ece,2022-02-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/landslides-and-floods-kill-many-in-nepal/article34867657.ece,2021-06-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/prime-suspect-accomplice-confess-to-instigating-communal-violence-against-hindus-in-bangladesh/article37161186.ece,2021-10-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/seven-suspected-terrorists-from-banned-shia-militant-group-arrested-in-pakistan/article33527043.ece,2021-01-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/international/sri-lanka-police-mull-action-against-main-opposition-party-for-defying-covid-19-guidelines/article37534312.ece,2021-11-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/farmers-protest-protesting-farmer-unions-reject-govts-proposal-skm/article33628335.ece,2021-01-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/five-students-killed-in-rajasthan-road-accident/article34155913.ece,2021-03-24 21:18:39.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/karnataka/beds-filling-up-fast-as-covid-19-infections-surge-in-mysuru/article34224470.ece,2021-04-02 13:26:45.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/karnataka/bidar-student-abducted-in-ukraine-found-in-kyrgystan/article33628018.ece,2021-01-21 15:28:47.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thehindu.com/news/national/karnataka/doctor-assaulted/article34691144.ece,2021-05-31 14:23:07.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/national/karnataka/doctor-nurse-assaulted-ima-threatens-stir/article34527875.ece,2021-05-10 12:54:10.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thehindu.com/news/national/karnataka/three-students-injured-after-ceiling-plastering-of-classroom-comes-off-at-maharajas-college/article33801200.ece,2021-02-10 10:51:05.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/kerala/college-student-arrested-on-murder-charge/article33562468.ece,2021-01-12 19:28:23.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/kerala/msf-protest-turns-violent-in-malappuram/article33785776.ece,2021-02-08 17:31:47.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/tamil-nadu/three-private-colleges-brought-under-health-department/article33688999.ece,2021-01-28 19:51:33.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/tamil-nadu/tn-government-must-investigate-sexual-harassment-allegations-against-chennai-school-says-kamal-haasan/article34648752.ece,2021-05-26 10:00:03.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/tamil-nadu/we-dont-treat-people-based-on-their-religion-says-pm-modi/article34227500.ece,2021-04-02 20:04:03.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/telangana/man-inter-student-arrested-for-circulating-fake-news-on-cms-health/article34401875.ece,2021-04-24 14:30:09.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/telangana/surge-in-black-fungus-cases-in-telangana/article34609013.ece,2021-05-20 17:23:32.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/telangana/two-engg-students-killed-in-accident/article33825070.ece,2021-02-12 18:33:40.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindu.com/news/national/tractors-rumble-across-the-south-in-solidarity/article33670933.ece,2021-01-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thehindu.com/opinion/op-ed/postlude-to-a-riot/article33935170.ece,2021-02-25 18:54:34.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindubusinessline.com/blink/know/palestine-vs-israel/article34664761.ece,2021-05-28 07:48:03.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindubusinessline.com/news/world/scores-dead-in-israel-and-gaza-as-hamas-launches-shock-attack-on-israeli-towns/article67393989.ece,2023-10-07 17:42:29.000,newsAPI,[],False,False,False,False,False,
english,https://www.thehindubusinessline.com/news/world/us-sanctions-on-myanmar-junta-not-enough-suu-kyi-supporters-say/article33816890.ece,2021-02-12 04:18:48.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejakartapost.com/news/2021/04/29/indonesia-declares-papuan-rebels-terrorists.html,2021-04-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thejournal.ie/ambulance-staff-fight-threat-5409380-Apr2021/,2021-04-17 06:30:50.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thejournal.ie/arrest-spain-newborn-5898214-Oct2022/,2022-10-20 12:09:57.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thejournal.ie/death-toll-south-africa-gas-truck-explosion-rises-34-5959663-Jan2023/,2023-01-02 17:53:49.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/donbas-ukraine-fighting-five-months-5823438-Jul2022/,2022-07-22 09:26:48.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/funeral-details-announced-medical-student-killed-accident-tralee-5527881-Aug2021/,2021-08-20 15:50:58.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/gaza-al-shifa-hospital-world-health-organisation-israel-6226844-Nov2023/,2023-11-19 07:33:11.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thejournal.ie/gaza-death-toll-israel-2-6206126-Oct2023/,2023-10-25 05:56:54.000,newsAPI,['protection'],True,False,False,False,True,
english,https://www.thejournal.ie/gaza-hospital-blast-israel-palestine-6200392-Oct2023/,2023-10-18 12:29:42.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thejournal.ie/haiti-goal-response-cholera-united-nations-ireland-5928885-Nov2022/,2022-11-28 00:05:04.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/homelessness-dublin-6-6257311-Dec2023/,2023-12-24 15:25:07.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/hospital-violence-2021-assault-nurse-5844593-Aug2022/,2022-08-19 19:30:40.000,newsAPI,['health'],True,False,False,True,False,
english,https://www.thejournal.ie/irish-news-19-6085951-Jun2023/,2023-06-06 07:12:12.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/israel-gaza-hospital-strike-factcheck-debunked-aleppo-syria-6217628-Nov2023/,2023-11-09 17:15:55.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/israel-troops-kill-3-palestinians-in-west-bank-hospital-6284930-Jan2024/,2024-01-30 07:38:53.000,newsAPI,['health'],True,False,False,True,False,False
english,https://www.thejournal.ie/israeli-troops-al-shifa-hospital-gaza-conflict-6226231-Nov2023/,2023-11-18 07:31:18.000,newsAPI,['education' 'health' 'protection'],True,False,True,True,True,
english,https://www.thejournal.ie/john-mcclean-sentenced-four-years-abusing-boys-courts-6003658-Feb2023/,2023-02-24 14:23:23.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/john-mcclean-terenure-college-victim-6003093-Feb2023/,2023-02-23 18:38:22.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/lebanon-afp-hezbollah-suspects-5954923-Dec2022/,2022-12-22 18:10:45.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/lucy-letby-sentencing-murder-babies-neonatal-unit-6147588-Aug2023/,2023-08-21 06:34:05.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/massive-russian-strikes-in-ukraine-6260753-Dec2023/,2023-12-30 07:52:07.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/migrants-pushed-back-to-sea-greek-islands-msf-report-6216258-Nov2023/,2023-11-14 00:05:48.000,newsAPI,['protection'],True,False,False,False,True,
english,https://www.thejournal.ie/nigeria-children-kidnapped-5356995-Feb2021/,2021-02-17 11:40:50.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thejournal.ie/nigeria-students-kidnapped-search-5380519-Mar2021/,2021-03-13 11:49:23.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thejournal.ie/nurse-accused-killing-babies-evil-court-5892465-Oct2022/,2022-10-13 13:49:18.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/readme/safe-christmas-6245380-Dec2023/,2023-12-23 07:00:49.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/risk-of-famine-in-gaza-6257093-Dec2023/,2023-12-22 06:56:27.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/sons-of-us-tourist-assaulted-in-dublin-say-father-is-making-slight-improvements-6131785-Jul2023/,2023-07-28 20:51:52.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/stephen-silver-mental-disorder-heard-in-court-5909259-Nov2022/,2022-11-02 19:31:38.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/sudans-army-and-paramilitary-rival-announce-fresh-ceasefire-6048370-Apr2023/,2023-04-19 20:24:06.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/three-months-on-gaza-conflict-6243195-Dec2023/,2023-12-07 17:09:46.000,newsAPI,['aid-sec' 'education' 'health'],True,True,True,True,False,
english,https://www.thejournal.ie/us-sending-weapons-ukraine-dozens-evacuated-mariupol-5757247-May2022/,2022-05-07 06:39:58.000,newsAPI,[],False,False,False,False,False,
english,https://www.thejournal.ie/war-of-independence-2021-5286248-Jan2021/,2021-01-01 08:00:00.000,newsAPI,[],False,False,False,False,False,
english,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(23)00320-3/fulltext?rss=yes,2023-02-16 23:37:34.000,newsAPI,[],False,False,False,False,False,
english,https://www.themoscowtimes.com/2022/03/24/sanctions-5-a77065,2022-03-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.themoscowtimes.com/2022/03/24/ukraine-says-destroyed-russian-naval-vessel-in-azov-sea-a77063,2022-03-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenation.com/?post_type=article&#038;p=416768,2022-06-06 09:00:26.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/?post_type=article&#038;p=452022,2023-07-21 09:00:05.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/?post_type=article&#038;p=457363,2023-11-15 10:00:00.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/?post_type=article&#038;p=477132,2023-12-15 10:00:00.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/?post_type=article&#038;p=482581,2024-01-26 10:00:00.000,newsAPI,['education'],True,False,True,False,False,False
english,https://www.thenation.com/article/environment/greta-thunberg-austrian-world-summit/,2021-07-06 15:53:12.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/banko-brown-killing-san-francisco-crisis/,2023-05-23 16:05:25.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/brown-university-palestine-sit-in-jews-for-ceasefire-now-arrested/,2023-11-17 10:00:00.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thenation.com/article/society/climate-kids-parents/,2021-03-10 10:00:01.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/e-jean-carroll-trump-defamation/,2024-01-19 15:43:33.000,newsAPI,[],False,False,False,False,False,False
english,https://www.thenation.com/article/society/kaiser-permanente-strike/,2023-10-13 16:17:52.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/minnesota-workers-searching-justice/,2022-11-30 10:00:01.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/murder-charge-dismissed-tracy-mccarter/,2022-12-03 00:09:23.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/society/nurse-to-patient-ratio-mandates-understaffing/,2023-11-27 10:00:00.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenation.com/article/world/haiti-earthquake-corruption-henry/,2021-08-16 17:36:22.000,newsAPI,['aid-sec' 'health'],True,True,False,True,False,
english,https://www.thenationalnews.com/mena/2021/10/05/whatsapp-down-how-parts-of-the-middle-east-came-to-depend-on-the-messaging-service/,2021-10-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenationalnews.com/mena/2023/08/31/air-strike-targets-syrian-farm-on-border-with-jordan/,2023-08-31 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://www.thenationalnews.com/uae/environment/2021/10/07/middle-east-among-worlds-most-vulnerable-for-ecological-threats-report-says/,2021-10-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenationalnews.com/uae/health/2022/11/05/uae-restaurant-owner-assaulted-by-customer-receives-3d-printed-eye-socket/,2022-11-05 05:42:16.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenationalnews.com/world/2023/06/25/air-strikes-in-syrias-idlib-kill-at-least-13-dozens-wounded/,2023-06-25 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://www.thenationalnews.com/world/uk-news/2023/04/28/thousands-of-tonnes-of-aid-looted-from-un-world-food-programme-warehouses-in-sudan/,2023-04-28 00:00:00.000,manually_collected_food_sec_examples,['aid-sec' 'food-sec'],True,True,False,False,False,True
english,https://www.thenewhumanitarian.org/2022/05/05/it-possible-predict-future-forced-displacement-fixing-aid,2022-05-05 15:02:44.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/analysis/2021/2/18/A-push-for-justice-in-central-african-republic,2021-02-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/analysis/2021/4/28/south-africas-daunting-COVID-19-vaccine-rollout,2021-04-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/analysis/2021/4/6/sudans-peace-deal-finds-resistance-in-darfur,2021-04-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/analysis/2023/01/03/ten-humanitarian-crises-trends-to-watch,2023-01-03 14:45:48.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/interview/2021/6/22/how-covid-19-response-plans-sideline-women,2021-06-22 10:42:40.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/interview/2023/01/18/famine-IPC-food-hunger-Somalia,2023-01-18 14:39:25.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/maps-and-graphics/2022/07/13/Key-takeaways-from-the-latest-humanitarian-funding-data,2022-07-13 12:05:15.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2021/12/20/Tigrayan-rebels-offer-ceasefire-retreat-abuse,2021-12-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2021/2/23/fear-runs-deep-after-ethnic-violence-in-western-Ethiopia,2021-02-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2021/2/8/floods-fighting-famine-south-sudan-crisis,2021-02-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2021/4/29/the-human-rights-toll-of-central-african-republics-election-crisis,2021-04-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2021/9/22/Democracy-delayed-in-Eswatini,2021-09-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2022/07/11/conflict-Myanmar-education-children-junta-military-tatmadaw,2022-07-11 11:01:01.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2022/09/07/Myanmar-India-border-refugee-health-crisis,2022-09-07 12:38:00.000,newsAPI,[],False,False,False,False,False,
english,https://www.thenewhumanitarian.org/news-feature/2023/01/30/Nigeria-banditry-Zamfara,2023-01-30 16:36:37.000,newsAPI,[],False,False,False,False,False,
